number,option1,option2,option1Votes,option2Votes,recommended,active,available,hidden,like,dislike,cat
563,Fart in public,Burp in public,22070,67106,0,1,1,0,0,0,Unspecified
564,Leave your family,Leave your friends,25976,61797,0,1,1,0,0,0,Unspecified
565,Only be able to operate during the day,Only be able to operate during the night,58288,26793,0,1,1,0,0,0,Unspecified
566,Only be able to SUBSCRIBE,Only be able to LIKE THE VIDEO,34064,50005,0,1,1,0,0,0,Unspecified
567,Have an extra finger,Have an extra toe,50120,38852,0,1,1,0,0,0,Unspecified
568,Be a sport champion,Be a memory champion,51904,34996,0,1,1,0,0,0,Unspecified
569,Become a sentient toilet,Become a sentient punching bag,25969,61002,0,1,1,0,0,0,Unspecified
570,Be Married Forever,Be Single Forever,59978,23650,0,1,1,0,0,0,Unspecified
571,Have to kiss a random family member,Have to kiss a random stranger,33664,51800,0,1,1,0,0,0,Unspecified
572,Have your home infested with rats,Have your home infested with snakes,53611,32041,0,1,1,0,0,0,Unspecified
573,Lose your arms,Lose your legs,25671,59247,0,1,1,0,0,0,Unspecified
574,Get $100M right now,Receive three wishes from a Genie right now,12220,72852,0,1,1,0,0,0,Unspecified
575,Live in a school,Live in a kids park,65011,20782,0,1,1,0,0,0,Unspecified
576,Be Cruel in a Kind World,Be Kind in a Cruel World,41198,46462,0,1,1,0,0,0,Unspecified
577,No electricity,No internet,21965,65067,0,1,1,0,0,0,Unspecified
578,Cure cancer,Cure world hunger,48243,39729,0,1,1,0,0,0,Unspecified
579,Fly first class for every commercial flight,"Private jet for every flight, but only be able to bring 50% of luggage",52439,33026,0,1,1,0,0,0,Unspecified
580,Shatter the minds of the people that you speak to,Severely beat up people that you touch,39650,42975,0,1,1,0,0,0,Unspecified
581,Have the IQ of everyone in the world combined,Have the wealth of everyone in the world combined,35389,51059,0,1,1,0,0,0,Unspecified
582,Own all the weapons in the world but only master one,Master all the weapons in the world but only use one,46610,48749,0,1,1,0,0,0,Unspecified
583,Have one ear but three eyes,Have three ears but one eye,64430,54223,0,1,1,0,0,0,Unspecified
584,Control time,Control the weather,71297,14870,0,1,1,0,0,0,Unspecified
585,Always be clueless,Always be paranoid,48452,37185,0,1,1,0,0,0,Unspecified
586,Be a doctor,Be a lawyer,43925,44103,0,1,1,0,0,0,Unspecified
587,Be able to explore the Universe,Be able to explore the unknows of the Earth,52166,32772,0,1,1,0,0,0,Unspecified
588,Have everyone in the world be slightly smarter (In terms of IQ).,Have everyone in the world be moderately stronger (In terms of muscle mass).,54379,30767,0,1,1,0,0,0,Unspecified
589,Become a famous dancer,Become a famous singer,15137,71948,0,1,1,0,0,0,Unspecified
590,Have you entire photo gallery shared with your family,Never use a smartphone again,12700,3876,0,1,1,0,0,0,Unspecified
591,Use eye drops made of vinegar,"Use toilet paper, made from sandpaper",6483,10310,0,1,1,0,0,0,Unspecified
592,Never have to wait for anything,Never have to work for anything,6097,10609,0,1,1,0,0,0,Unspecified
593,Have your mind serve as an iPod so you can listen to music anytime,Be able to watch your dreams on television,7898,8625,0,1,1,0,0,0,Unspecified
594,"Always travel for free, but be unable to choose the destination","Always pay to travel, but go wherever you desire",9209,7297,0,1,1,0,0,0,Unspecified
595,Be able to fly at walking speed,Be able to run at 100 mph (160km/h),5963,10681,0,1,1,0,0,0,Unspecified
596,Have the ability to become invisible,Have the ability to read minds,7738,8894,0,1,1,0,0,0,Unspecified
597,Eat only pizza for a year,Eat only sushi for a year,10725,6039,0,1,1,0,0,0,Unspecified
598,Live without music,Live without television,4535,12107,0,1,1,0,0,0,Unspecified
599,Spend a year living in a submarine,Spend a year living in a space station,3842,12731,0,1,1,0,0,0,Unspecified
600,Have a pause button for your life,Have a rewind button for your life,5335,10978,0,1,1,0,0,0,Unspecified
601,Live without the internet,Live without air conditioning and heating,5952,10503,0,1,1,0,0,0,Unspecified
602,Taste anything you touch,Be unable to taste anything,9305,7385,0,1,1,0,0,0,Unspecified
603,Be a prodigy at a young age but burn out later,Achieve success late in life but last longer,2676,13682,0,1,1,0,0,0,Unspecified
604,Be famous when you are alive and forgotten when you die,Be unknown when you are alive but famous after you die,8846,7410,0,1,1,0,0,0,Unspecified
605,Have a lifetime of free international first-class plane tickets,Have a lifetime of free five-star hotel accommodations,6053,10372,0,1,1,0,0,0,Unspecified
606,Have super sensitive taste,Have super sensitive hearing,8307,8052,0,1,1,0,0,0,Unspecified
607,Never lose your phone again (no trackers),Never lose your keys again (no trackers),10713,5880,0,1,1,0,0,0,Unspecified
608,Be able to change the smell of anything at will,Be able to change the taste of any food at will,3960,12586,0,1,1,0,0,0,Unspecified
609,Have to walk on all fours wherever you go,Have to hop on one foot wherever you go,6809,9546,0,1,1,0,0,0,Unspecified
610,Become ten years younger,Become ten years older,11315,5345,0,1,1,0,0,0,Unspecified
611,Write a best-selling novel,Create a popular music album,5661,10959,0,1,1,0,0,0,Unspecified
612,Win a trip to the moon,Win a trip to every country on Earth,3401,12809,0,1,1,0,0,0,Unspecified
613,Be a character in your favorite video game,Be a character in your favorite movie,7589,8384,0,1,1,0,0,0,Unspecified
614,Have a car that can drive underwater,Have a car that can fly,2392,13654,0,1,1,0,0,0,Unspecified
615,Live in a house with no windows,Live in an all-glass house,10448,5647,0,1,1,0,0,0,Unspecified
616,Be a famous director,Be a famous actor,5006,11159,0,1,1,0,0,0,Unspecified
617,Win an Olympic medal,Win an Academy Award,9087,7206,0,1,1,0,0,0,Unspecified
618,Have a permanent clown nose,Have permanent elf ears,2180,13833,0,1,1,0,0,0,Unspecified
619,Never have to work again,Never have to clean again,11023,5309,0,1,1,0,0,0,Unspecified
620,Always have the best hair,Always have the best outfit,6471,9657,0,1,1,0,0,0,Unspecified
621,Win the lottery but lose all your friends,Remain broke but keep your friends,7622,8450,0,1,1,0,0,0,Unspecified
622,Be able to write/type extremely fast,Be able to read extremely fast,7972,8138,0,1,1,0,0,0,Unspecified
623,Return every nonessential item you've ever bought,Never be able to buy anything nonessential again,10212,5497,0,1,1,0,0,0,Unspecified
624,Have been born 10 years earlier,Have been born 10 years later,11948,4520,0,1,1,0,0,0,Unspecified
625,Be known for your intelligence,Be known for your beauty,11427,4685,0,1,1,0,0,0,Unspecified
626,Live life as a silent film,Live life as a musical,4947,10848,0,1,1,0,0,0,Unspecified
627,"Live one life that lasts 1,000 years",Live 10 lives that last 100 years each,4761,11460,0,1,1,0,0,0,Unspecified
628,Be stranded in the jungle,Be stranded in the desert,13401,2587,0,1,1,0,0,0,Unspecified
629,Have to perform surgery with no training on a loved one,Have to fly an empty plane with no training (might crash and harm others),4365,11496,0,1,1,0,0,0,Unspecified
630,Be the funniest person alive,Be the most attractive person alive,7489,8403,0,1,1,0,0,0,Unspecified
631,Be hunted by a cult with modern weapons,Be hunted by a pack of lions,5698,10055,0,1,1,0,0,0,Unspecified
632,Have all your shirts be 2 sizes too big,Have all your pants be 2 sizes too small,14788,1331,0,1,1,0,0,0,Unspecified
633,Travel with a circus,Travel with a band,3329,12876,0,1,1,0,0,0,Unspecified
634,Lose your sense of smell,Lose your sense of taste,12382,3728,0,1,1,0,0,0,Unspecified
635,Own your dream house,Own your dream car,13766,2571,0,1,1,0,0,0,Unspecified
636,Live the same day over and over again for one year,Lose a year of your life,6821,9300,0,1,1,0,0,0,Unspecified
637,Be a famous inventor,Be a famous writer,11731,4515,0,1,1,0,0,0,Unspecified
638,Have a head the size of a tennis ball,Have a head the size of a watermelon,2592,13352,0,1,1,0,0,0,Unspecified
639,Give up your favorite food forever,Give up your favorite drink forever,4419,11638,0,1,1,0,0,0,Unspecified
640,Never be able to go out during the day,Never be able to go out at night,4301,11763,0,1,1,0,0,0,Unspecified
641,Be half your weight,Double your weight,9495,6600,0,1,1,0,0,0,Unspecified
642,Wrestle an alligator,Wrestle a bear,10457,5671,0,1,1,0,0,0,Unspecified
643,Sneeze every time you greet someone,Burp every time you dismiss someone (e.g. say bye),9540,6471,0,1,1,0,0,0,Unspecified
644,Own a private island,Own a private jet,10846,5377,0,1,1,0,0,0,Unspecified
645,Be a genius that nobody believes,Be an idiot that everyone believes,11218,4987,0,1,1,0,0,0,Unspecified
646,Become a stranger's puppet for a day,Be locked in a small room for a day with only water,4180,11695,0,1,1,0,0,0,Unspecified
647,Stand all day,Sit all day,5676,10482,0,1,1,0,0,0,Unspecified
648,"Win $50,000","Let your best friend win $500,000",6091,10034,0,1,1,0,0,0,Unspecified
649,Face your biggest fear once,Have constant small fears daily,13156,2771,0,1,1,0,0,0,Unspecified
650,Move to a new city or town every week,Never be able to leave the city or town you were born in,8509,7445,0,1,1,0,0,0,Unspecified
651,Have the most epic entrance whenever you arrive,Have the most epic goodbye whenever you leave,10012,6064,0,1,1,0,0,0,Unspecified
652,Have all your dreams granted but have a 10% chance of instant death,Be forever cursed with very mild inconveniences,12096,3726,0,1,1,0,0,0,Unspecified
653,Never have to do laundry,Never have to do dishes,7164,9022,0,1,1,0,0,0,Unspecified
654,Sneeze uncontrollably for 15 minutes every day at a random time,Suddenly become completely naked for 5 minutes once a month at a random time,11049,5037,0,1,1,0,0,0,Unspecified
655,Live during the Renaissance,Live during the Industrial Revolution,8418,7543,0,1,1,0,0,0,Unspecified
656,Be forced to dance every time you hear music,Be forced to sing along to any song you hear,5572,10482,0,1,1,0,0,0,Unspecified
657,Grow a pumpkin-sized nose when you lie,Grow donkey ears when you're jealous,6242,9668,0,1,1,0,0,0,Unspecified
658,Make your browsing history public (including incognito and deleted),Never use the internet again,10348,5582,0,1,1,0,0,0,Unspecified
659,Face a zombie apocalypse,Face a robot apocalypse,11069,4963,0,1,1,0,0,0,Unspecified
660,Have the ability to transform into anything/anyone,Have the ability to gain any skill instantly,4780,11010,0,1,1,0,0,0,Unspecified
661,Be forced to high five everyone you make eye contact with,Salute every vehicle you see,9757,6251,0,1,1,0,0,0,Unspecified
662,Choose your phobias,Have your phobias assigned randomly,14130,1945,0,1,1,0,0,0,Unspecified
663,Live in an amusement park,Live in a zoo,11866,4332,0,1,1,0,0,0,Unspecified
664,Be a master of calligraphy,Be a master of origami,7982,8058,0,1,1,0,0,0,Unspecified
665,Never have to sleep again,Never have to eat again,11671,4587,0,1,1,0,0,0,Unspecified
666,Never age physically,Never age mentally,12581,3656,0,1,1,0,0,0,Unspecified
667,Be loved by all,Be respected by all,5893,10367,0,1,1,0,0,0,Unspecified
668,Lose the ability to use GPS,Lose the ability to use a credit card,9675,6408,0,1,1,0,0,0,Unspecified
669,Shave your eyebrows once a month,Lose one toe of your choice,6736,9540,0,1,1,0,0,0,Unspecified
670,Have incredibly strong legs and weak arms,Have incredibly strong arms and weak legs,8652,7427,0,1,1,0,0,0,Unspecified
671, have smelly feet,bad breath?,0,0,0,0,0,0,0,0,Weird
672, communicate telepathically,know every single language on the planet?,0,0,0,0,0,0,0,0,Weird
673, run into an alien,Big Foot?,0,0,0,0,0,0,0,0,Weird
674, uncontrollably break into song,unexpectedly lose your voice?,0,0,0,0,0,0,0,0,Weird
675, bounce off of every surface you touch,never be able to jump again?,0,0,0,0,0,0,0,0,Weird
676, have a one-minute conversation with your past self,your future self?,0,0,0,0,0,0,0,0,Weird
677, be constantly sticky,constantly itchy?,0,0,0,0,0,0,0,0,Weird
678, know what your pets think of you,never hear them speak?,0,0,0,0,0,0,0,0,Weird
679, shout all of the time,only be able to whisper?,0,0,0,0,0,0,0,0,Weird
680, be a member of the Kardashian family,a member of the Obama family?,0,0,0,0,0,0,0,0,Weird
681, look like a fish,smell like a fish?,0,0,0,0,0,0,0,0,Weird
682, be Youtube famous,TikTok famous?,0,0,0,0,0,0,0,0,Weird
683, be hopelessly lost in an old town,lost in the forest?,0,0,0,0,0,0,0,0,Weird
684, be chased through a forest by a zombie,by a lion?,0,0,0,0,0,0,0,0,Weird
685, have only seven fingers,only seven toes?,0,0,0,0,0,0,0,0,Weird
686, have everything you eat be too sweet,not sweet enough forever?,0,0,0,0,0,0,0,0,Weird
687, switch your body with your ex,switch your body with your grandma?,0,0,0,0,0,0,0,0,Weird
688, only watch one single movie for the rest of your life,only eat the same food for the rest of your life?,0,0,0,0,0,0,0,0,Weird
689, have tons of mediocre friends,one really loyal dog?,0,0,0,0,0,0,0,0,Weird
690, eat only burgers for a week,only ice cream for a week?,0,0,0,0,0,0,0,0,Weird
691, have the superpowers of Iron man,Batman?,0,0,0,0,0,0,0,0,Weird
692, live in a world where it constantly snows,always rains?,0,0,0,0,0,0,0,0,Weird
693, be able to control fire,control water?,0,0,0,0,0,0,0,0,Weird
694, live in a world without music,a world without movies?,0,0,0,0,0,0,0,0,Weird
695, be stuck as a character in Friends,in Breaking Bad?,0,0,0,0,0,0,0,0,Weird
696, be covered in hair,have no hair at all?,0,0,0,0,0,0,0,0,Weird
697, eat cold pizza,hot cereal for breakfast?,0,0,0,0,0,0,0,0,Weird
698, not brush your teeth for a week,not take a shower for two weeks?,0,0,0,0,0,0,0,0,Weird
699, have a photographic memory,perfect pitch?,0,0,0,0,0,0,0,0,Weird
700, be on a dating show,a survival show?,0,0,0,0,0,0,0,0,Weird
701, have your least favorite song played on a constant loop,never listen to music again?,0,0,0,0,0,0,0,0,Weird
702, always be underdressed,always be overdressed?,0,0,0,0,0,0,0,0,Weird
703, be able to teleport,have a private plane?,0,0,0,0,0,0,0,0,Weird
704, be too hot,too cold?,0,0,0,0,0,0,0,0,Weird
705, be remembered in history books for doing something terrible,be completely forgotten after you die?,0,0,0,0,0,0,0,0,Weird
706, be a famous artist,a famous athlete?,0,0,0,0,0,0,0,0,Weird
707, find out a long-standing conspiracy theory was true,find out a juicy piece of gossip only you knew?,0,0,0,0,0,0,0,0,Weird
708, discover a new planet,find sunken treasure?,0,0,0,0,0,0,0,0,Weird
709, be able to do any magic occasionally,have the powers of one superhero all the time?,0,0,0,0,0,0,0,0,Weird
710, live on a boat,in a treehouse?,0,0,0,0,0,0,0,0,Weird
711, have super weird dreams forever,never dream again?,0,0,0,0,0,0,0,0,Weird
712, everything you doodled became real,be able to read people’s minds?,0,0,0,0,0,0,0,0,Weird
713, wear the same color every day for a year,wear the same hairstyle forever?,0,0,0,0,0,0,0,0,Weird
714, wear heels at the beach,sandals at a muddy outdoor music festival?,0,0,0,0,0,0,0,0,Weird
715, spend the rest of your life trapped inside,trapped outside?,0,0,0,0,0,0,0,0,Weird
716, give up breakfast,dinner?,0,0,0,0,0,0,0,0,Weird
717, spend a full day sitting,standing?,0,0,0,0,0,0,0,0,Weird
718," live one 1,000-year life",10 100-year lives?,0,0,0,0,0,0,0,0,Weird
719, give up the internet,your pet?,0,0,0,0,0,0,0,0,Weird
720, make a movie about your most embarrassing moment,publish your diary?,0,0,0,0,0,0,0,0,Weird
721, have your hand stuck in a jar,get your head stuck in a bucket?,0,0,0,0,0,0,0,0,Weird
722, be really fast,ultra strong?,0,0,0,0,0,0,0,0,Weird
723,be more attractive,more intelligent?,0,0,0,0,0,0,0,0,for Couples
724,have a fancy night out,a movie night at home?,0,0,0,0,0,0,0,0,for Couples
725,be with the same person for most of your life,many different people?,0,0,0,0,0,0,0,0,for Couples
726,give the perfect gift,receive it?,0,0,0,0,0,0,0,0,for Couples
727,know everything that’s happening in your partner’s mind,nothing at all?,0,0,0,0,0,0,0,0,for Couples
728,go on the best ever once,a bunch of better-than-average dates?,0,0,0,0,0,0,0,0,for Couples
729,celebrate lots of little relationship milestones,just one big one every year?,0,0,0,0,0,0,0,0,for Couples
730,only be able to text,call me for the rest of your life?,0,0,0,0,0,0,0,0,for Couples
731,be serenaded by me,your favorite musician?,0,0,0,0,0,0,0,0,for Couples
732,wear my underwear,go commando?,0,0,0,0,0,0,0,0,for Couples
733,be constantly surprised,always know what’s coming?,0,0,0,0,0,0,0,0,for Couples
734,go on a romantic and relaxing vacation,a non stop adventure?,0,0,0,0,0,0,0,0,for Couples
735,your mind stay young forever,your body?,0,0,0,0,0,0,0,0,for Couples
736,spend your free time with a loved one,alone?,0,0,0,0,0,0,0,0,for Couples
737,spend time with older,younger people?,0,0,0,0,0,0,0,0,for Couples
738,receive flowers,chocolate?,0,0,0,0,0,0,0,0,for Couples
739,have people come to you for practical,sage advice?,0,0,0,0,0,0,0,0,for Couples
740,be reborn as an animal,an insect?,0,0,0,0,0,0,0,0,for Couples
741,plan a wedding,a giant birthday party?,0,0,0,0,0,0,0,0,for Couples
742,have pets,kids?,0,0,0,0,0,0,0,0,for Couples
743,have someone make you your favorite meal,go out to a new restaurant?,0,0,0,0,0,0,0,0,for Couples
744,be the loudest,quietest person in the room?,0,0,0,0,0,0,0,0,for Couples
745,workout with your partner at the gym,go for a jog on your own?,0,0,0,0,0,0,0,0,for Couples
746,always be late,always be too early?,0,0,0,0,0,0,0,0,for Couples
747,be an accomplished writer,speaker?,0,0,0,0,0,0,0,0,for Couples
748,forget the worst moment of your life,remember the best moment of your life?,0,0,0,0,0,0,0,0,for Couples
749,be 20 for the rest of your life,40?,0,0,0,0,0,0,0,0,for Couples
750,get a kiss every day,a hug every day?,0,0,0,0,0,0,0,0,for Couples
751,have your heart broken,break someone else’s heart?,0,0,0,0,0,0,0,0,for Couples
752,have all the money you could desire,all the love you could desire?,0,0,0,0,0,0,0,0,for Couples
753,be long distance for a year,spend a month not talking at all?,0,0,0,0,0,0,0,0,for Couples
754,have separate bedrooms with your partner,share a bedroom?,0,0,0,0,0,0,0,0,for Couples
755,fulfill your biggest wish,resolve your biggest regret?,0,0,0,0,0,0,0,0,for Couples
756,marry the person of your dreams,have the career of your dreams?,0,0,0,0,0,0,0,0,for Couples
757,feel like you know your partner better than anyone,feel like they make you happier every day?,0,0,0,0,0,0,0,0,for Couples
758,cuddle,make out?,0,0,0,0,0,0,0,0,for Couples
759,receive money,a gift made by hand?,0,0,0,0,0,0,0,0,for Couples
760,be feared,loved?,0,0,0,0,0,0,0,0,for Couples
761,know how you die,when you die?,0,0,0,0,0,0,0,0,for Couples
762,live in a big city,a small town?,0,0,0,0,0,0,0,0,for Couples
763,give up social media,be an influencer?,0,0,0,0,0,0,0,0,for Couples
764,explore the deep sea,outer space?,0,0,0,0,0,0,0,0,for Couples
765,lose all of the money you earned this year,lose all of the memories you made this year?,0,0,0,0,0,0,0,0,for Couples
766,ask for help,figure it out on your own?,0,0,0,0,0,0,0,0,for Couples
767,believe in fate,coincidence?,0,0,0,0,0,0,0,0,for Couples
768,your partner have an annoying best friend,an intimidating ex?,0,0,0,0,0,0,0,0,for Couples
769,vacation at the same beautiful beach every year,visit a new unknown place every year?,0,0,0,0,0,0,0,0,for Couples
770,have a water fight,a food fight with your partner?,0,0,0,0,0,0,0,0,for Couples
771,travel anywhere you wanted for the rest of your life for free,buy your dream house for free?,0,0,0,0,0,0,0,0,for Couples
772,be with someone who hates your favorite foods,hates your pet?,0,0,0,0,0,0,0,0,for Couples
773,trust everyone without a thought,have a hard time trusting people?,0,0,0,0,0,0,0,0,for Couples
774,your partner could read your mind when you wanted something,gave you a compliment every day?,0,0,0,0,0,0,0,0,for Couples
775,Be able to fly,be able to breathe underwater,0,0,0,1,1,0,0,0,for friends
776,Your crush be able to read your mind,have access to your internet history,0,0,0,1,1,0,0,0,for friends
777,Have Zendaya’s 2022 Oscars look,Timothée Chalamet’s 2022 Oscars look in your closet,0,0,0,1,1,0,0,0,for friends
778,Swim in the ocean at night knowing a shark could be nearby,spend the night in a house you believed was haunted,0,0,0,1,1,0,0,0,for friends
779,Have been the oldest,youngest child in your family,0,0,0,1,1,0,0,0,for friends
780,Have six months of spring,six months of summer,0,0,0,1,1,0,0,0,for friends
781,Spend a bunch of money on your wedding,on your honeymoon,0,0,0,1,1,0,0,0,for friends
782,Let a spider climb over you,let a snake slither across you,0,0,0,1,1,0,0,0,for friends
783,Go a year without desserts,have to eat a spoonful of wasabi every single day,0,0,0,1,1,0,0,0,for friends
784,Spend a Friday night out with Lil Nas X,Miley Cyrus,0,0,0,1,1,0,0,0,for friends
785,Have to pass out at 9:30 p.m. every night,fall asleep at 3:30 a.m. every night,0,0,0,1,1,0,0,0,for friends
786,Watch RuPaul’s Drag Race with Andrew Garfield,the Bachelorette with Demi Lovato,0,0,0,1,1,0,0,0,for friends
787,Kiss your crush after not brushing your teeth for a week,know you won’t kiss them at all for the next year,0,0,0,1,1,0,0,0,for friends
788,Be brought back as a dog,as a cat in your next life,0,0,0,1,1,0,0,0,for friends
789,Have a photographic memory,the ability to read minds,0,0,0,1,1,0,0,0,for friends
790,Have breakfast for dinner,dinner for breakfast,0,0,0,1,1,0,0,0,for friends
791,Travel only by train,only by boat,0,0,0,1,1,0,0,0,for friends
792,Have to follow the Rock’s fitness plan for a month,get one of Pete Davidson’s tattoos,0,0,0,1,1,0,0,0,for friends
793,Watch only scary movies,only rom-coms for the rest of your life,0,0,0,1,1,0,0,0,for friends
794,Live solo on an uninhabited island,live in a city apartment with six roomies and one bathroom,0,0,0,1,1,0,0,0,for friends
795,Sing well and dance poorly,sing poorly and dance well,0,0,0,1,1,0,0,0,for friends
796,Be able to take back anything you say,listen in on every conversation that’s about you,0,0,0,1,1,0,0,0,for friends
797,"Be an extra in an acclaimed, Oscar-winning movie",star in a so-bad-it’s-good flick,0,0,0,1,1,0,0,0,for friends
798,Have to give up coffee,give up pizza for a year,0,0,0,1,1,0,0,0,for friends
799,Live in a ritzy hotel,live in a cabin in the woods,0,0,0,1,1,0,0,0,for friends
800,Be known for always being honest,always being kind,0,0,0,1,1,0,0,0,for friends
801,Be a contestant on Love Island,Love Is Blind,0,0,0,1,1,0,0,0,for friends
802,Have to sleep for 15 hours a day,only be able to sleep two hours a night,0,0,0,1,1,0,0,0,for friends
803,Only be able to listen to the same song,only be able to watch the same movie for the rest of your life,0,0,0,1,1,0,0,0,for friends
804,Have to publicly speak every day,get a visible tattoo you really hated,0,0,0,1,1,0,0,0,for friends
805,Have a pool in your backyard,live next to the ocean,0,0,0,1,1,0,0,0,for friends
806,Have to post everything in your search history right now,post the names of everyone you’ve ever had a crush on,0,0,0,1,1,0,0,0,for friends
807,Have to go on 150 first dates in a year,have to automatically spend a year with the next person you go on a date with,0,0,0,1,1,0,0,0,for friends
808,Have one best friend but no casual ones,a big group of casual friends but no best friend,0,0,0,1,1,0,0,0,for friends
809,Swim with eels,sleep in a bat-filled cave,0,0,0,1,1,0,0,0,for friends
810,Get a stomach bug mid-date with someone you’re into,have to go on a double date with your parents,0,0,0,1,1,0,0,0,for friends
811,Be the smartest,the funniest person in the room,0,0,0,1,1,0,0,0,for friends
812,Be locked in a room with your ex,go on a date with someone whose political beliefs are the total opposite of yours,0,0,0,1,1,0,0,0,for friends
813,Be given a million dollars tomorrow,10 million dollars 10 years from now,0,0,0,1,1,0,0,0,for friends
814,Always have to tell the truth even when it’s harsh,be someone who compulsively lies,0,0,0,1,1,0,0,0,for friends
815,Move to a new city every year,only be able to live in your current city for the rest of your life,0,0,0,1,1,0,0,0,for friends
816,Go on tour with your favorite artist,be your favorite actor’s go-to red carpet date,0,0,0,1,1,0,0,0,for friends
817,Show friends every photo in your phone,read out loud every text you’ve sent this week,0,0,0,1,1,0,0,0,for friends
818,Know how to scuba dive,know how to fly a plane,0,0,0,1,1,0,0,0,for friends
819,Take a vow of celibacy,a vow of silence,0,0,0,1,1,0,0,0,for friends
820,Watch the sunset,the sunrise,0,0,0,1,1,0,0,0,for friends
821,Be best friends with Lizzo,Dolly Parton,0,0,0,1,1,0,0,0,for friends
822,Be locked overnight in an amusement park,in a shopping mall,0,0,0,1,1,0,0,0,for friends
823,Accidentally like your ex’s Instagram pic,your current partner’s ex’s Instagram pic,0,0,0,1,1,0,0,0,for friends
824,Lose your sense of taste,your sense of touch for a year,0,0,0,1,1,0,0,0,for friends
825,Be thrown a surprise birthday party,plan your own party from start to finish,0,0,0,1,1,0,0,0,for friends
826,Fly first class for one swanky vacation a year,take several cheap trips and backpack,0,0,0,1,1,0,0,0,for friends
827,take a vow of celibacy,a vow of silence?,0,0,0,1,1,0,0,0,for friends
828,watch the sunset,the sunrise?,0,0,0,1,1,0,0,0,for friends
829,be best friends with Lizzo,Dolly Parton?,0,0,0,1,1,0,0,0,for friends
830,be locked overnight in an amusement park,in a shopping mall?,0,0,0,1,1,0,0,0,for friends
831,accidentally like your ex’s Instagram pic,your current partner’s ex’s Instagram pic?,0,0,0,1,1,0,0,0,for friends
832,lose your sense of taste,your sense of touch for a year?,0,0,0,1,1,0,0,0,for friends
833,be thrown a surprise birthday party,plan your own party from start to finish?,0,0,0,1,1,0,0,0,for friends
834,fly first class for one swanky vacation a year,take several cheap trips and backpack?,0,0,0,1,1,0,0,0,for friends
835,have only cake,only pie as your forever-birthday dessert?,0,0,0,1,1,0,0,0,for friends
836,have one child,six (no in-between)?,0,0,0,1,1,0,0,0,for friends
837,work for a tough boss you like,an easy boss who annoys you?,0,0,0,1,1,0,0,0,for friends
838,be unable to remember names,unable to remember faces?,0,0,0,1,1,0,0,0,for friends
839,go to your dream school and have to take out a bunch of student loans,go to a decent-enough school you have a full ride to?,0,0,0,1,1,0,0,0,for friends
840,date your favorite celebrity,be best friends with them?,0,0,0,1,1,0,0,0,for friends
841,publish a best-selling book,direct an Oscar-winning movie?,0,0,0,1,1,0,0,0,for friends
842,swap wardrobes with Harry Styles,Bella Hadid?,0,0,0,1,1,0,0,0,for friends
843,be Nicholas Cage’s personal assistant for a year,let Elon Musk name your first-born child?,0,0,0,1,1,0,0,0,for friends
844,be known for having the best music taste,known for having the best fashion sense?,0,0,0,1,1,0,0,0,for friends
845,be overdressed,underdressed in perpetuity (including when you’re at home)?,0,0,0,1,1,0,0,0,for friends
846,spend a month backpacking around Europe,around Asia?,0,0,0,1,1,0,0,0,for friends
847,have an apartment in Paris,Mexico City?,0,0,0,1,1,0,0,0,for friends
848,spend the day reading,hiking?,0,0,0,1,1,0,0,0,for friends
849,take your coffee black,with extra cream and sugar?,0,0,0,1,1,0,0,0,for friends
850,your pet be able to talk to you,your pet be able to live forever?,0,0,0,1,1,0,0,0,for friends
851,spend every night on vacation out,spend every day taking “R&R” to new heights?,0,0,0,1,1,0,0,0,for friends
852,dub Codename: Kids Next Door,The Proud Family the best 2000s-era cartoon?,0,0,0,1,1,0,0,0,for friends
853,spend a Saturday with BTS,Shawn Mendes?,0,0,0,1,1,0,0,0,for friends
854,have to watch only Friends reruns,only The Office reruns for the next year?,0,0,0,1,1,0,0,0,for friends
855,have spinach stuck in your teeth all day without knowing,toilet paper stuck to your shoe?,0,0,0,1,1,0,0,0,for friends
856,go to a trivia night,go to a standup show?,0,0,0,1,1,0,0,0,for friends
857,walk the Great Wall of China,climb the pyramids of Machu Picchu?,0,0,0,1,1,0,0,0,for friends
858,go on a movie date,a museum date?,0,0,0,1,1,0,0,0,for friends
859,have a landing strip bikini wax,go au naturel?,0,0,0,1,1,0,0,0,for friends
860,live alone,live with friends?,0,0,0,1,1,0,0,0,for friends
861,go back to your elementary school days,jump forward to retired life?,0,0,0,1,1,0,0,0,for friends
862,eat only Cool Ranch Doritos,eat only Cheetos?,0,0,0,1,1,0,0,0,for friends
863,be Rihanna,date Rihanna?,0,0,0,1,1,0,0,0,for friends
864,be abducted by aliens,stranded at sea?,0,0,0,1,1,0,0,0,for friends
865,spend a rainy day trying out a new recipe,marathoning movies?,0,0,0,1,1,0,0,0,for friends
866,spend a winter in the snowiest reaches of Canada,a summer in the driest part of the desert?,0,0,0,1,1,0,0,0,for friends
867,only be able to read 19th century literature,only be able to read comics?,0,0,0,1,1,0,0,0,for friends
868,live next door to your BFF,live in different cities but have a perfect excuse to visit a cool place often?,0,0,0,1,1,0,0,0,for friends
869,have Phoebe Waller-Bridge’s comedic timing,Normani’s dance moves?,0,0,0,1,1,0,0,0,for friends
870,only be able to take three-hour baths,three-minute showers (no in-between)?,0,0,0,1,1,0,0,0,for friends
